34042	111158.18229166667	865107.5208333334
675	184985.22916666666	556917.3958333334
5434	152855.1927083333	644006.0416666667
24145	128753.29687500001	788119.8541666666
6618	161731.13541666666	653407.7291666666
8280	94205.39062499999	645936.0208333333
34683	106618.40625	868919
17731	126303.77083333331	735800.4166666666
3345	222325.5	614158.3333333334
58519	163490.2395833333	950774.0833333334
60549	206266.76041666666	958188.0208333333
13839	137412.58854166666	685384.5416666666
62638	220165.94270833334	971100.8125
50550	184137.66666666666	918120.7083333333
29	191798.4739583333	517725.0833333334
13566	111926.91927083333	712086.25
2141	166238.94270833334	604095.6666666667
48317	154412.29166666666	907813.2499999999
8637	94338.10416666666	654697.2708333333
42949	144037.78124999997	886311.3333333333
45091	155774.578125	885632.1458333333
12900	86340.20052083334	711263.2916666666
12907	72499.390625	709931.1041666666
12135	127404.93229166667	692643.2291666667
15717	121835.30989583333	726074.0208333333
13245	99110.24739583334	712115.5625000001
2704	203534.80208333334	618022.5
12903	80025.48958333333	711525.75
7524	161035.31770833334	662411.625
2982	187492.60416666666	623317.1875
364	183215.19791666666	534198.2916666666
20030	110886.62760416667	763602.0208333334
2696	214178.25000000003	611400.1875
21199	114760.28125	762619
5074	137430.515625	631404.3125
1293	191231.80208333334	574624.9166666666
52162	189498.921875	917898.6666666666
7527	158168.60416666666	661946.8958333334
17201	107825.67968750001	742700.1875
14586	142177.47395833334	706073.0625
15358	89764.9453125	746322.9791666667
10148	112418.20312499999	675761.6875
1991	183840.5625	607390.0208333334
55731	190537.64583333334	947403.4375
18932	92889.76562500001	781101.4583333334
2984	185795.5	624210.2291666667
11763	88050.51822916666	696784.375
6955	156542.20833333334	658190.25
15724	118595.59895833333	733271.375
4210	159970.44270833334	625314.0833333333
55134	172904.703125	945496.7291666667
1197	175670.67708333334	575772
11777	56132.7265625	693683.0833333334
61250	157312.66145833334	969588.5833333333
23557	124921.90104166667	790129.9583333333
40563	135580.46354166666	876174.5000000001
155	201052.79166666663	526188.7916666666
2809	154088.9375	608313.5208333334
12130	127242.48958333333	686599.9583333334
24766	91967.37239583333	823474.5833333334
8648	81138.13020833334	633531.1041666666
1630	193153.58854166666	590017.7500000001
35903	107483.60677083333	872877.1875
56392	197837.95833333334	942995.8333333334
12872	131169.86197916666	699208.1875
13914	108872.328125	713844.6666666666
18297	128215.11979166667	735858.8958333334
1516	191440.56770833334	588400.75
1017	191421.77604166666	565059.1458333333
49940	182675.30729166666	904717.7916666666
55133	174240.79166666666	945425.7083333334
5438	145202.390625	642189.1874999999
8684	92714.43229166667	600903.4166666666
7322	106645.28645833333	645685.625
18395	101420.8203125	760465.6874999999
2594	152455.16666666666	605526.5208333333
5064	147199.0208333333	639375.0833333333
16160	124079.80468749999	728365.8333333333
6409	114694.8046875	637995.4791666666
20047	104254.390625	780026.375
13254	82535.25	718484.5208333334
9034	76788.62760416666	624244.3541666666
1417	187225.296875	585733.1666666666
26595	122613.36197916667	830300.3125
46462	153279.9791666667	900850.2083333334
1736	201120.96875	579993.8125
1653	158421.2708333333	579798.7291666666
447	203858.0364583333	537536.2083333333
194	208237.890625	528786.1875
34044	108371.703125	865333.8958333334
51108	166042.8229166667	923778.4583333333
57097	193594.54687499997	958887.3333333334
1773	153782.8802083333	584759.5000000001
33373	102985.21614583333	864373.1666666667
7523	161943.3645833333	661894.6666666666
15595	145706.45833333334	692372.7291666666
23582	115235.609375	819018.4374999999
3911	226263.7552083333	629769.3333333334
16245	90348.7265625	755864.8958333335
1547	155714.92708333334	565186.5625
7658	109605.765625	603803.4375
55724	196155.640625	941872.2708333333
57107	174368.09895833334	959205.2083333334
17850	84419.58854166667	787598.8125
53951	167407.265625	935287.6874999999
1664	155376.671875	568563.5833333334
13240	107165.20052083334	710170.0208333333
11753	109105.76822916667	697180.9166666666
14955	116972.734375	723846.6875
30793	153388.9114583333	783696.2083333334
47798	170938.375	896154.4583333334
53929	189723.1927083333	936488.5416666666
2122	188009.80729166666	613706.2499999999
49966	162712.109375	919727.4166666666
3448	153122.7604166667	615948.9791666667
18406	99114.70312500001	775168
1864	195831.1354166667	598638.3749999999
15363	85400.85677083333	754455.2291666666
5460	123788.2734375	630805.4375
13901	127820.21614583336	710577.5416666667
758	194330.16145833334	556115.4583333333
2985	184769.4583333333	624427.3541666667
46438	164913.55729166666	879787.8125000001
19456	109195.17447916667	771574.1666666667
4473	142350.0885416667	628215.6041666666
1535	161298.20833333334	577712.25
7948	93442.328125	632146.2916666667
4026	139341.015625	621400.2916666666
24180	115056.78906250001	822051.3125
396	201953.328125	536823.2291666666
688	171147.22395833334	547190.75
25283	137559.671875	784871.3541666667
163	190350.421875	525670.8541666667
585	196405.63020833334	549597.9791666666
16248	90760.40625	761724.5416666667
38279	116945.31510416667	882931.7083333334
2157	147850.76041666666	591832.0625
15321	119196.89062500001	726106.2916666667
32136	107395.19531249999	859619.4791666667
13945	62520.845052083336	746344.0208333334
3522	224935.47395833334	620046.0416666666
3247	141028.984375	603428.6666666666
538	174660.390625	535014.3333333334
246	205956.26041666666	530176.25
20046	105587.41145833333	780262.8125
13507	136822.60416666666	681563.5208333334
12888	108939.36197916666	706871.2291666666
48843	158255.421875	912712.5416666666
1316	162242.6822916667	564761.8541666666
16079	151282.13020833334	710007.4375
7336	96887.79166666667	622525.2291666666
11741	124002.6640625	691960.2708333334
1768	159475.96875	591188.8750000001
3905	229770.58854166666	624156.7083333334
16077	151325.49479166666	707821.2291666666
59219	173002.3645833333	973927.0416666666
27258	99156.96354166667	835421.5625
24709	125429.65885416667	798511.375
49955	175792.84895833334	918151.8958333335
34677	114090.82552083333	867602.1458333334
13582	87672.4453125	718016.3125000001
1219	164787.16666666666	551268.9166666666
37113	110860.96354166667	877399.0625
20073	92190.80208333334	806135.2708333334
20041	111191.11979166667	778721.8958333333
16656	125624.24479166666	729419.5833333333
11768	79467.03906249999	688162.75
60561	208204.54687500003	969714.2291666667
44050	150981.80208333334	884144.5416666667
50563	166352.3697916667	921746
1194	180460.9114583333	579542.1458333334
594	183194.88541666666	555607.6041666667
24199	92559.86458333334	821736.2708333333
6752	106736.70833333334	615936.6458333334
12146	114450.3359375	698643.2708333334
14252	139199.78125	705955.7291666666
50556	176250.75	921912.2500000001
12879	121010.80468750001	702409.4375
15633	148955.7135416667	700816.2291666667
38	180027.7135416667	516483.34375000006
20075	89333.33072916666	806483.9374999999
25345	120012.90625	826676.7916666667
14958	113564.24218750001	724612.8125
15388	57183.532552083336	776268.0833333333
47817	160150.7083333333	909655.7291666666
27207	134683.69791666666	816261.7083333333
11734	125628.13802083333	683160.5833333334
15354	91195.80208333333	742154.0416666666
4342	219611.9427083333	642337.4791666666
12173	66467.68229166666	696031.6041666667
40565	137112.63020833334	878459.7291666666
9031	71718.13020833334	627365.3125
12515	107628.68489583334	703490.625
1179	193095.109375	565797.8333333333
3464	139463.12499999997	602111.7291666666
50542	183795.06250000003	908254.5416666666
4728	155649.52083333334	638107.4583333333
58510	166955.32291666666	958247.4375
61944	157250.49479166666	965685.8750000001
21770	123299.71354166667	770118.4791666666
27840	104649.21875	841204.4375
2343	146739.28645833334	594102.5208333334
53324	192152.1875	926078.3541666667
46874	164985.671875	891720.7291666667
19484	96198.3515625	801461.9166666667
30795	151777.30208333337	782812.4166666666
1029	176993.63541666666	573806.4791666667
59206	204478.73958333334	963302.1666666666
2025	149615.93229166666	579065
43522	144547.47395833334	891806.2291666666
24705	127150.96354166669	794768.5625
3832	157487.203125	617435.7708333334
59203	203178.875	959139.6250000001
18394	102593.81770833333	759282.8541666666
605	172859.42708333334	540905.6666666667
12531	76252.69270833334	699489.8541666666
27767	131161.2421875	806191.6458333334
53342	174068.6875	937525.3124999999
40576	128478.66145833333	886575.4791666666
59926	206471.53125000003	966452.0624999999
7337	97437.75781250001	619843.5833333333
2349	145703.87499999997	587992.9583333334
60547	205865.8229166667	956307.8958333333
17268	96478.1015625	761311.9583333334
1977	208055.46875	596011.1666666666
14548	140931.515625	687610.5416666666
46449	162875.1197916667	893137.0833333334
3136	210746.22916666666	625761.7083333334
25960	110090.8984375	832368.2499999999
5050	160787.19270833334	631652.9375
55737	184300.3177083333	953179.8541666667
13226	127418.875	704114.625
4126	207276.3645833333	636895.7916666666
6958	153428.6770833333	657668.8333333333
12908	71066.05208333334	705604.1250000001
48819	177396.234375	902348.375
1650	159935.390625	582814.75
1286	193707.89062500003	569529.125
2007	158267.60416666666	599146.0416666666
12870	130257.37239583333	696627.375
9407	75154.9609375	619147.4166666666
17195	113134.70572916667	743890.7708333334
27822	120141.8671875	834387.1041666667
52738	176169.05729166666	935664.8541666667
46891	155407.4947916667	903133.3958333333
409	185866.99479166666	541683.3333333334
7600	122836.40885416667	651272
3037	144656.91666666666	601316.7291666666
8642	88412.40625	646094
11427	54038.45052083333	620141.1041666666
57087	199129.0677083333	947611.2708333334
12153	107063.34114583333	701598.0833333333
37693	120762.0703125	876320.2916666665
22927	113767.10416666667	808699.9791666667
103	209085.63020833334	522725.5416666667
14250	140757.7447916667	703777.0416666666
11403	100139.56770833333	693274.4791666667
1214	164235.72395833334	555109.5000000001
34673	115951.75520833333	863889.3333333333
24682	137153.33333333334	771541.5833333333
7040	107087.02083333333	638452.5
21206	120425.28645833331	768814.125
674	186715.96875	555046.0833333334
29601	152423.171875	777738.1458333334
510	202083.79166666666	542834.9791666666
27774	136139.46875	810586.625
12504	121705.65364583334	698756.4166666666
1512	196974.4375	583544.3541666667
24698	131856.6432291667	786567.2708333333
61254	158165.43749999997	965941.1041666667
51660	162423.2916666667	924902
4230	136298.078125	622467.9375
29145	108075.56250000001	847069.2708333333
1881	162332.58333333334	598558.1458333334
33246	153477.16666666666	799036.1875
5062	151865.26041666666	639855.8333333334
2114	200741.0208333333	606282.5416666666
2128	178365.84375	609771.3125
5056	160579.4166666667	638261.625
21765	120543.99479166666	765457.1666666665
782	169621.69791666666	547222.125
54538	178786.03125	945919.7708333334
45102	150801.6927083333	895280.5208333333
15268	143338.31770833334	712920.3125
1845	202209.09375	579842.6458333334
48309	159452.26041666666	910714.2708333334
13267	54825.46093750001	728025.5833333334
19443	106027.09114583333	755490.3958333334
9405	74072.95312499999	621830.0833333333
53343	173041.4947916667	936347.5208333333
906	165592.90625000003	541272.8125
1507	197561.2395833333	577344.875
1303	179370.078125	581197.7916666666
24131	134788.9739583333	771661.6458333334
44597	154289.0260416667	884764.2708333333
66	201269.46874999997	519871.65625
6949	161236.3645833333	655780
22357	110343.6875	814142.875
17846	86581.48437500001	781595.7916666667
28461	110645.3046875	841178.1666666667
35	182566.49479166663	517306.8958333334
21249	92030.6796875	811598.4583333334
34047	104702.44010416666	866811.5
18295	127785.43750000001	734088.0208333334
30944	97769.80208333333	850080.9166666666
60570	160318.49479166666	968909.75
35296	116366.08854166667	867566.8333333333
25360	99899.89322916666	827252.6666666666
2154	151022.9791666667	594952.1458333333
48299	168916.4322916667	912801.1666666666
45585	157709.46875	893376.2708333335
1524	175941.25	589895.4166666666
33364	113732.72395833334	862132.2291666666
49393	169998.20833333334	918219.6250000001
9396	62440.68229166667	633897.5625
4475	139682.8072916667	627665.8333333334
14918	142718.375	710900.6249999999
459	194599.58854166666	545632.75
19481	95539.39322916666	797083.1249999999
17752	120160.67447916666	746740.875
1861	201720.61979166666	596809.3958333334
53952	166588.30208333334	934349.9375
18935	90379.7890625	785420.7291666666
48821	175867.33854166666	904477.0208333334
5452	133471.83854166666	632796.2083333333
