74673	45706.541666666664	876291.4375000001
155795	185251.66666666666	1015763.5416666665
19874	129192.46614583333	694282.2916666666
88233	47267.657552083336	922086.1458333335
9867	136683.140625	634467.8541666666
42035	21991.115234374996	700049.2708333334
29627	87675.74739583333	744559.1666666667
37933	72213.11979166667	767657.7083333333
50192	116183.18229166667	833370.0625
124856	117019.07552083334	986184.8958333334
118095	93509.90364583334	992827.4583333334
32151	41178.540364583336	671733.2291666666
160440	193225.77604166666	1028919.6458333334
48342	33728.18359375001	746482.5833333333
27811	60968.23177083334	697556.125
41254	55110.610677083336	749449.2291666667
24787	55145.79296875	656210.7083333334
148602	163613.53645833334	994553.2291666666
2558	178704.09895833334	525446.6458333334
61743	46934.984375	819065.7291666667
130129	119164.09114583334	1003614.2083333334
4843	157222.03125	590986.2708333334
21015	63695.7578125	639436.1875
11404	122795.05729166667	606832.6875
19863	130945.8125	684225.6666666666
40586	43240.83333333333	720125.6458333334
86180	63024.540364583336	907222.2708333334
226	235006.98958333334	524580.7604166666
50562	33311.795572916664	753138.7083333334
87231	48385.53645833333	917868.5416666667
73842	32203.517578125	865021.9583333333
100490	51675.13281249999	964286.8541666667
6940	220307.19270833334	619697.4166666666
3294	153502.74479166666	483653.3020833333
35962	67026.84114583334	741570.1875
45800	94276.68229166666	820622.1458333334
4427	188982.1041666667	605574.3958333334
251	234022.8125	531945.8333333333
1538	199567.59375000003	468334.71875
122300	180775.6145833333	922172.8958333334
95572	76365.72395833333	923601.75
135698	132473.46875	966128.4166666666
149246	146396.7239583333	1003504.3333333333
108620	83786.81510416667	963654.8541666666
37293	73916.92447916667	764588.125
85172	55410.59244791667	908120.625
49115	20305.295572916664	733406.5625
54562	35996.299479166664	786623.6249999999
16798	104307.13020833331	669024.4791666666
139383	135226.32291666666	1008761.4166666667
148597	167220.76041666666	998968.2291666666
45340	40778.19791666667	741908.9375000001
39281	28864.507812500004	687240.2916666666
52367	158534.32291666666	782874.8541666666
21310	115574.28385416667	718024.4583333334
162799	201428.07812500003	1027146.9166666667
17483	85875.53385416666	649705.1875
11927	161228.890625	663216.8958333334
17759	109983.40104166667	682991.8333333333
146683	144104.6875	993410.2083333335
20208	126876.97395833334	702984.0833333334
149930	164933.69270833334	998289.25
49473	99768.0625	837612.5
3768	165511.3802083333	572548.7916666667
874	205663.57291666666	497641.28125
141124	178578.0625	981052.0208333334
41125	101020.43750000001	796456.1458333333
33965	79998.91145833333	756562.6041666666
31480	62114.32421875	718696.1458333334
20313	67367.4765625	641741.7291666666
22539	140518.31249999997	707365.2083333333
148600	165087.72395833334	995812.2083333334
143563	189010.35416666666	972339.0208333335
95605	56070.18229166667	946991.3749999999
39301	15221.021158854166	674160.3333333334
124296	174173.86458333334	940374.125
6269	152370.0885416667	606581.4166666667
156831	170458.38020833334	1020745.5833333334
142316	190156.73958333334	962064.4583333333
50547	40362.43098958333	763201.1875
151169	189762.19270833334	997894.2500000001
24666	116838.60416666666	739375.125
157784	184079.9322916667	1024361.5833333333
54584	25573.809895833336	766474.2083333333
115186	90514.015625	984203.4166666667
88203	64710.694010416664	914797.3333333333
106570	81813.06770833333	953329.0208333334
32025	96054.74739583334	752417.2291666666
40412	120736.53645833334	777956.7291666666
25362	51869.912760416664	650432.3958333334
41993	44599.40624999999	729604.75
34783	27057.8828125	662481.3333333334
39193	64094.85546875	752938.4791666667
125325	181235.75	936032.4583333334
4437	179862.88020833334	605299.0208333333
49079	41338.64583333333	753372.2500000001
35274	83319.70572916667	765816.6041666667
21779	79887.546875	697385.4375
121344	165076.4791666667	929894.2500000001
6507	150512.11458333334	606472.2916666666
142952	142392.28125	984280.2708333333
24781	56581.973958333336	661603.4791666666
139912	187471.75	964049.25
37440	14382.296223958334	662446.7916666667
44651	35473.25781250001	725677.8541666666
142319	189839.1875	966355.0625
41246	59590.2265625	751041.5625000001
157276	153352.6614583333	1029754.7499999999
18981	77112.77083333333	646179.7083333334
50964	116023.26562500001	836169.2499999999
1134	207597.578125	477834.6666666666
52926	35167.513020833336	774838.8541666667
19328	71061.56510416666	626872.7083333334
132743	193514.59375	938030.0624999999
5543	157583.14583333334	601930.8125
75545	37384.510416666664	874867.6458333334
32663	86091.14843749999	758339.5416666666
23166	64344.01432291667	671807.7916666666
24816	45786.62760416667	632341.2291666667
35232	103334.75520833333	757318.1041666666
23665	65770.14973958333	683852.2291666666
125937	103108.02604166667	1013162.8750000001
35913	86393.42708333333	774540.2708333333
4134	144855.52604166666	470025.9791666667
32774	39200.02083333333	669618.875
64828	33021.44140625	831485
147932	147483.77083333334	992903.4791666667
3629	168407.15104166666	569642.7291666666
1985	186007.13541666666	530668.3125
41175	76958.04947916667	786882.7083333334
146714	138487.796875	1026710.5208333334
23140	70605.17708333334	692673.9583333333
18032	119718.72135416667	685337.8541666666
3208	195750.11979166666	579343.3333333333
140547	136606.60416666666	996302.8541666666
129072	111349.21875	1010086.2916666667
24117	118524.95833333333	736832.5416666667
158700	186428.453125	1025408.2083333334
26579	39872.02083333333	622122.8958333334
152939	152183.484375	1006120.4166666665
35264	87541.63802083333	773026.3333333334
3261	170021.84375000003	543820.4166666667
15608	100210.65885416666	603560.4791666666
17472	91652.45312499999	660836.5416666667
1048	205777.62499999997	483983.5729166667
85199	36916.135416666664	909497.1041666666
13685	104404.97135416667	614531.7083333334
2944	164787.25	471302.5416666667
49091	33264.149739583336	748645.6041666666
23219	54056.096354166664	622906.6458333333
43313	26183.758463541664	709315.9166666666
14464	103698.6640625	632970.4583333333
38025	39900.57421875	698296
23693	58698.208333333336	659779.6666666667
133418	128932.94270833334	1003198.375
153595	157514.52604166666	995931.4999999999
17757	111781.15104166666	683704.1666666667
115185	90140.37239583333	982881.4791666666
6268	152539.23437499997	607950.2499999999
56913	40406.555989583336	798873.2708333334
40635	20148.298828125	684624.3333333333
511	217957.40625	505883.8020833333
157258	156480.66145833334	1012790.8124999999
34134	18005.207682291664	614962.3958333334
27830	55912.27994791667	680331.2291666667
35349	54093.861979166664	719878.7083333334
63290	28375.044270833332	822297.875
12006	121933.90885416666	641911.1041666666
106905	158917.7708333333	885028.1666666667
875	206253.171875	495673.8854166667
143556	191984.05208333334	962719.625
21791	74502.71875	689689.9166666667
77337	42470.427083333336	883096.7499999999
18030	120284.08854166667	681675.25
118077	99330.97395833334	976634.6666666666
91995	39259.39453125001	932524.8125
122890	110977.07812499999	982337.5833333334
24755	63111.78515625	684925.5625000001
121338	168852.5260416667	931781.1875
122913	103979.3828125	997338.6041666666
39930	33032.505208333336	702842.1875
15556	111625.52083333334	662728.4375
35247	96148.94010416667	769576.2083333333
5434	207830.44791666666	614765.5208333334
29740	43939.520833333336	659135.0624999999
35233	102657.5234375	758448.2291666667
9294	150270.00520833334	637467.6666666667
30382	30037.160156249996	614789.8125000001
96538	71917.60416666667	933975.0625
39736	120032.30989583334	775828.4375
30302	52440.397135416664	690323.75
4969	196840.2083333333	614216.0833333333
6274	150695.97916666666	601248.1875
24219	58086.104166666664	667035.1458333333
14080	103554.59895833333	611419.3541666667
5695	206852.28645833334	620446.7916666666
111443	79911.671875	978983.9375
74666	50389.44791666667	874531.9583333334
24663	119562.74218750001	739194.7291666667
50553	39307.904947916664	757910.6875
155805	178442.8125	1021377.3749999999
118106	89092.125	1001300.9583333334
31565	31532.5234375	648974.1666666666
94696	46755.22265625	945139.7291666666
142969	139305.39583333334	1003054.7916666667
52911	44652.31640625	785833.0833333334
39960	14960.035481770832	679119.6666666666
153599	156082.609375	991166.2291666666
9576	154091.703125	642147.2083333334
51365	20587.307942708332	743370.6041666667
8665	158469.76041666666	633937.1875000001
441	223554.71354166666	537798.875
96	243024.8333333333	521138.40624999994
315	231750	540637.1458333333
92842	78490.84635416667	904327.6250000001
23701	57929.24869791667	652701.2291666667
37201	115679.16927083333	762891.1874999999
337	227875.08854166666	508430.59374999994
53388	106976.18749999999	849595.2708333335
96553	63337.74348958334	946625.1875
64013	61324.78776041667	815184.7291666667
80293	44058.440104166664	893458.2291666666
7774	219197.59375000003	640153.5416666666
154693	198188.66666666666	995502.7916666666
12960	113821.9609375	639514.4166666666
92875	64055.68098958333	931052.0416666667
6222	183865.43229166666	627724.1041666667
95601	59038.1484375	945401.2916666666
153545	190317.328125	1003983.6041666667
8377	160414.53124999997	629481.0208333334
12313	121395.84635416666	644312.1041666666
32165	38456.5859375	661949.5
1855	184777.1510416667	518258.78124999994
125305	186388.98958333334	922850.4791666667
107594	90222.19010416666	950368.25
122899	105711.39583333333	984949.5833333334
1413	193620.84375	524092.4895833334
2477	172443.6197916667	481732.93750000006
32716	60858.95703125	721148.4166666666
143568	186696.8489583333	977660.5416666666
593	217933.17708333334	540373.3541666666
157266	156361.046875	1021352.1041666667
3424	151843.19791666666	474923.81250000006
46787	50492.67578125	766898.7916666667
105874	155235.1875	877358.875
157793	178110.546875	1027284.3749999999
25886	67745.63802083333	700273.75
60987	39583.10546875	816060.0833333333
36588	86210.6484375	776816.375
24029	144833.75520833334	712102.0208333333
100472	62740.345052083336	956108.0625000001
157751	201244.7291666667	1002729.3958333334
26512	59808.23177083333	689983.7291666666
111708	168435.09895833334	885929.1666666667
108914	161075.64583333334	895169.1666666666
130570	178212.75520833334	950871.0625
57761	27375.1953125	798346.375
461	220983.86458333334	508961.3229166666
18899	126979.1640625	682249
39787	89904.11979166666	794032.6458333333
49069	44313.084635416664	762525.5
5288	159707.22395833334	601174.6041666666
43983	25580.513020833332	712394.6041666667
32838	23051.1640625	609951.2708333334
35187	107958.3984375	759711.6249999999
34713	56398.14192708333	721425.4166666666
91941	73168.4296875	915747.0416666666
10095	159538.16145833334	646745.6666666667
159117	157517.3177083333	1025582.9583333335
142339	178539.703125	983729.5833333333
21282	132894.1197916667	705714.4374999999
40341	125371.53125	782818.1666666666
